True_Values,Predicted_Values
0,-0.008733689366364154
1,1.0983866420514117
0,0.5437731128114901
1,1.177721607165651
1,1.0113020214530506
0,0.5493035152950541
1,0.9651418035592775
0,0.7657418830606082
1,1.0157527135774778
1,0.5921666524335641
0,-0.00048367144096917234
1,0.08109826565368809
1,0.7717568397956575
0,0.01051829081622666
0,-0.0006054714235391996
1,0.792659488527757
0,0.009317856197173235
0,0.014495432365607543
0,0.0020828719175591884
1,0.7075910162546115
0,0.25099665480637245
1,0.307693168045795
1,0.9723929810569581
0,0.0062576733164296135
0,-0.0017156987130824157
0,0.013345836332657663
0,0.0046269578142367285
0,-0.0022934426848134582
1,1.001871500518658
1,0.6704031841808425
0,-0.0022005853810333174
0,0.004094100473610305
0,-0.011005794730128438
1,0.8325115680591736
1,0.9324001084837131
0,3.501052774720523e-05
1,0.05832835283161604
0,-0.0006439798068884543
0,-0.0007431841604421657
0,-0.001462362582529855
0,0.0011447441174111677
1,1.0875533094118317
1,0.963479476835406
0,0.12244198976610679
1,0.3517001196669406
0,-0.00031343274922356436
1,0.4951098950209068
0,-1.567776236681472e-05
1,0.058834028184825325
1,0.9460412900257994
1,0.04748686439504607
0,-0.010770772393818576
0,0.03170526924529801
1,0.999892124307125
0,0.46136843840003994
1,0.7333391244765638
0,0.06691385483547121
1,0.503752957672524
0,0.14949730112162407
0,0.2716755560910054
1,1.0256823368474175
1,1.0042909743035136
1,0.8654753215353251
0,-8.751933268940647e-05
0,-0.004020359045376263
0,0.0033672905219333886
0,0.003772580456374979
0,0.0010175720284380755
1,1.0190854454604998
0,0.505461691170618
0,0.16192155009307932
1,1.1673993663339115
0,-0.0018367561742076957
0,0.08843916803231563
0,0.7467728385646004
0,0.0009331089518991072
0,0.00022714954279522067
0,-0.0028745503613081987
0,0.017403803998532755
0,-0.0011532614972391822
1,1.2426455344027394
1,0.4851803148118305
0,-0.0002568308997793803
0,0.13319174062078842
1,0.5658494278831143
1,0.9885104280186587
1,0.8736015103528002
0,-8.586749280674132e-05
0,3.910384597255638e-05
1,0.9627607047699779
1,0.05868007308315167
1,0.08710101579737495
0,0.0032351475926170542
1,0.12392208646898725
0,-0.004756289704124155
0,0.0005038128464990191
0,0.031122103234898408
0,-0.022628131302939808
1,0.9946215186887299
0,0.48857027134170966
1,0.8934959358787943
1,1.0009346917770978
0,0.44848797933934503
1,1.1235130559201278
1,1.0547871729264156
0,3.6182100011503575e-05
0,-0.004219842715805304
0,-0.001260448121770212
0,-0.001949232520603523
1,0.8208486230356915
1,0.2785039021578175
1,0.08232108975935698
0,0.012394338004732572
0,-0.0009425769880176823
1,0.014808598604400666
1,0.06162004813813808
1,0.5218205372362399
0,-0.0011624689106274314
1,0.999818415230795
1,0.46011368420594556
1,1.0208691422416958
0,0.0037646421329244925
0,0.009835370741118725
0,-0.0001203343429457491
0,0.004357031118678139
0,0.003874613691513608
0,-0.0005212953121139517
0,0.0021991149520537863
1,0.7635607189453969
1,0.38579225137989365
0,0.027773474547508385
1,0.27766856606901535
0,-0.0007864306443295842
0,0.0007391864959150793
1,0.987796879322703
0,0.010553732000315326
0,0.0028683981198665415
0,-0.0006579128617457997
1,0.9991371979974946
1,0.8239644754868417
1,0.44397987807775535
0,0.004738302425249415
1,1.0116321230073628
1,0.603365509260619
0,0.3491400688148666
0,0.47417917860200814
1,0.6407913859901128
1,0.8731518807752309
0,0.6625089725977105
0,0.5108014305458436
1,0.9765754959174276
1,1.078207076349253
0,0.6045728952714311
0,0.703929290192681
0,0.743091631520748
0,0.0008533127864077363
0,-0.004132041108354726
1,0.5116207966813543
0,0.005102118768401233
1,0.9603976702076054
1,1.001761919600486
0,0.0005437202549996771
0,-0.04008546249113245
0,0.0013624223470411442
1,0.7689957990199906
1,0.00035813466808519873
0,-0.0007773395662300463
1,0.35477062644230956
0,0.00199832902969731
0,-0.004345162134636911
1,0.9059310497383305
0,-0.00073721963136214
0,0.03285691627691298
0,0.00010136868254688599
1,1.152733743831558
0,0.21478618279582942
0,0.14455573298016963
1,0.26866228509003937
1,1.0294809128454947
0,-0.0001250656750040761
1,0.8832369073839177
0,-0.023578326407690264
1,0.30120666903966464
1,0.04446694907763966
0,-1.2581242562015228e-05
